a*,a,timing
0x7fa5069c0f03,0x7fa5356767cc,553
0x7fa5069c0f03,0x7fa504f66554,347
0x7fa5069c0f03,0x7fa52fbaf87f,347
0x7fa5069c0f03,0x7fa508902297,354
0x7fa5069c0f03,0x7fa53e7804b7,341
0x7fa5069c0f03,0x7fa5356047ab,549
0x7fa5069c0f03,0x7fa53799161e,342
0x7fa5069c0f03,0x7fa5026f3a50,514
0x7fa5069c0f03,0x7fa5157cf5bc,349
0x7fa5069c0f03,0x7fa52793a0a5,344
0x7fa5069c0f03,0x7fa5366d506a,361
0x7fa5069c0f03,0x7fa53afeb156,349
0x7fa5069c0f03,0x7fa532bfb66f,347
0x7fa5069c0f03,0x7fa538c8c0ac,350
0x7fa5069c0f03,0x7fa538f40415,346
0x7fa5069c0f03,0x7fa500cdbf0a,343
0x7fa5069c0f03,0x7fa5369e8be0,345
0x7fa5069c0f03,0x7fa51a616756,348
0x7fa5069c0f03,0x7fa511e3b1bf,342
0x7fa5069c0f03,0x7fa50f8ddf79,433
0x7fa5069c0f03,0x7fa5349c9147,345
0x7fa5069c0f03,0x7fa52418747b,515
0x7fa5069c0f03,0x7fa51602c08c,555
0x7fa5069c0f03,0x7fa52ceb4020,529
0x7fa5069c0f03,0x7fa510786357,345
0x7fa5069c0f03,0x7fa5165bc4ad,343
0x7fa5069c0f03,0x7fa52693a0bc,341
0x7fa5069c0f03,0x7fa534f67b60,344
0x7fa5069c0f03,0x7fa53fad999c,362
0x7fa5069c0f03,0x7fa51d2b9208,346
0x7fa5069c0f03,0x7fa508fa116f,344
0x7fa5069c0f03,0x7fa535150168,344
0x7fa5069c0f03,0x7fa52221f75c,349
0x7fa5069c0f03,0x7fa538b509ee,348
0x7fa5069c0f03,0x7fa53da523ff,344
0x7fa5069c0f03,0x7fa52099fc13,353
0x7fa5069c0f03,0x7fa52e155199,570
0x7fa5069c0f03,0x7fa5353e3a1d,350
0x7fa5069c0f03,0x7fa523093663,349
0x7fa5069c0f03,0x7fa503924756,350
0x7fa5069c0f03,0x7fa51cd1dac3,548
0x7fa5069c0f03,0x7fa5197686ce,345
0x7fa5069c0f03,0x7fa53e90f8ac,352
0x7fa5069c0f03,0x7fa50f919132,341
0x7fa5069c0f03,0x7fa5123f477a,342
0x7fa5069c0f03,0x7fa53784fcc1,345
0x7fa5069c0f03,0x7fa5105f503c,359
0x7fa5069c0f03,0x7fa508ddd35b,352
0x7fa5069c0f03,0x7fa511e66417,346
0x7fa5069c0f03,0x7fa5224301fb,350
0x7fa5069c0f03,0x7fa5186bb2d4,346
0x7fa5069c0f03,0x7fa50682f55e,351
0x7fa5069c0f03,0x7fa5065b7676,351
0x7fa5069c0f03,0x7fa52e6e7360,348
0x7fa5069c0f03,0x7fa5336e357e,347
0x7fa5069c0f03,0x7fa516d3d9cd,341
0x7fa5069c0f03,0x7fa504ca380d,345
0x7fa5069c0f03,0x7fa51a01d63a,515
0x7fa5069c0f03,0x7fa50bca552d,348
0x7fa5069c0f03,0x7fa50477d1a9,549
0x7fa5069c0f03,0x7fa5372d6842,340
0x7fa5069c0f03,0x7fa514c4669d,347
0x7fa5069c0f03,0x7fa5398cd311,346
0x7fa5069c0f03,0x7fa5194f5f9e,368
0x7fa5069c0f03,0x7fa50d79708b,345
0x7fa5069c0f03,0x7fa53731f710,345
0x7fa5069c0f03,0x7fa539e95bb2,345
0x7fa5069c0f03,0x7fa53b8ec225,347
0x7fa5069c0f03,0x7fa52c70312e,355
0x7fa5069c0f03,0x7fa51cf29215,342
0x7fa5069c0f03,0x7fa53f21097b,354
0x7fa5069c0f03,0x7fa509420bf1,347
0x7fa5069c0f03,0x7fa5366918e3,342
0x7fa5069c0f03,0x7fa53db20227,562
0x7fa5069c0f03,0x7fa518d39d23,341
0x7fa5069c0f03,0x7fa508a8605e,365
0x7fa5069c0f03,0x7fa53536fee8,344
0x7fa5069c0f03,0x7fa52932ed5f,724
0x7fa5069c0f03,0x7fa5118633b9,348
0x7fa5069c0f03,0x7fa5071d62ff,342
0x7fa5069c0f03,0x7fa50b75ef5a,342
0x7fa5069c0f03,0x7fa529f1e68d,342
0x7fa5069c0f03,0x7fa50da0585d,352
0x7fa5069c0f03,0x7fa511d165d0,344
0x7fa5069c0f03,0x7fa5186059ee,350
0x7fa5069c0f03,0x7fa5010e8ddb,348
0x7fa5069c0f03,0x7fa528a53f9d,364
0x7fa5069c0f03,0x7fa51d2a91fb,346
0x7fa5069c0f03,0x7fa51b106415,354
0x7fa5069c0f03,0x7fa5346f94cb,343
0x7fa5069c0f03,0x7fa521a263a5,345
0x7fa5069c0f03,0x7fa5123dcc58,555
0x7fa5069c0f03,0x7fa50933fb68,353
0x7fa5069c0f03,0x7fa51b2f36b6,347
0x7fa5069c0f03,0x7fa52b8d2bf6,514
0x7fa5069c0f03,0x7fa516ad6bf3,543
0x7fa5069c0f03,0x7fa512612dc7,349
0x7fa5069c0f03,0x7fa5257687a8,514
0x7fa5069c0f03,0x7fa5123c2e18,342
0x7fa5069c0f03,0x7fa53ed15ef5,347
0x7fa5069c0f03,0x7fa5026919be,342
0x7fa5069c0f03,0x7fa5115d3793,342
0x7fa5069c0f03,0x7fa508136ae6,350
0x7fa5069c0f03,0x7fa538d232a1,347
0x7fa5069c0f03,0x7fa50f0f39ba,346
0x7fa5069c0f03,0x7fa520e70809,352
0x7fa5069c0f03,0x7fa5017a92ff,353
0x7fa5069c0f03,0x7fa5044638a2,348
0x7fa5069c0f03,0x7fa50a19f568,553
0x7fa5069c0f03,0x7fa51300c6b8,349
0x7fa5069c0f03,0x7fa50b639ba1,346
0x7fa5069c0f03,0x7fa5158fe4c2,354
0x7fa5069c0f03,0x7fa53cf2ad46,342
0x7fa5069c0f03,0x7fa51903f3fe,556
0x7fa5069c0f03,0x7fa527614a92,350
0x7fa5069c0f03,0x7fa515530734,355
0x7fa5069c0f03,0x7fa51a1281d9,343
0x7fa5069c0f03,0x7fa510068a2f,347
0x7fa5069c0f03,0x7fa5327d992f,348
0x7fa5069c0f03,0x7fa53522e5ef,348
0x7fa5069c0f03,0x7fa504761efa,353
0x7fa5069c0f03,0x7fa5141ffcd4,352
0x7fa5069c0f03,0x7fa50760b247,343
0x7fa5069c0f03,0x7fa50daa1a62,341
0x7fa5069c0f03,0x7fa52f4f338b,341
0x7fa5069c0f03,0x7fa532edde3d,342
0x7fa5069c0f03,0x7fa524578656,342
0x7fa5069c0f03,0x7fa501b06152,546
0x7fa5069c0f03,0x7fa5186465e6,348
0x7fa5069c0f03,0x7fa53693b46e,340
0x7fa5069c0f03,0x7fa50081c047,386
0x7fa5069c0f03,0x7fa51acd7fa4,585
0x7fa5069c0f03,0x7fa507f0ec02,345
0x7fa5069c0f03,0x7fa508952b2d,348
0x7fa5069c0f03,0x7fa5139fb245,351
0x7fa5069c0f03,0x7fa5170025bc,354
0x7fa5069c0f03,0x7fa5297c3336,342
0x7fa5069c0f03,0x7fa5151a4545,342
0x7fa5069c0f03,0x7fa51b465e5f,354
0x7fa5069c0f03,0x7fa53396289e,348
0x7fa5069c0f03,0x7fa5281b0bfd,345
0x7fa5069c0f03,0x7fa526a9fa00,351
0x7fa5069c0f03,0x7fa509260d60,345
0x7fa5069c0f03,0x7fa5250db943,352
0x7fa5069c0f03,0x7fa53fadedff,348
0x7fa5069c0f03,0x7fa5308757f2,556
0x7fa5069c0f03,0x7fa53a60c077,373
0x7fa5069c0f03,0x7fa519c06fd8,368
0x7fa5069c0f03,0x7fa5008de221,345
0x7fa5069c0f03,0x7fa52cde59a7,549
0x7fa5069c0f03,0x7fa50ee355c7,344
0x7fa5069c0f03,0x7fa50504011c,347
0x7fa5069c0f03,0x7fa500fe567b,341
0x7fa5069c0f03,0x7fa51644080e,355
0x7fa5069c0f03,0x7fa512ae1b7e,341
0x7fa5069c0f03,0x7fa5304d8a06,351
0x7fa5069c0f03,0x7fa50931e64c,344
0x7fa5069c0f03,0x7fa53705a1d4,514
0x7fa5069c0f03,0x7fa531fdeb58,343
0x7fa5069c0f03,0x7fa521964c32,348
0x7fa5069c0f03,0x7fa52d995643,343
0x7fa5069c0f03,0x7fa5327fab9f,350
0x7fa5069c0f03,0x7fa53c63cbd6,344
0x7fa5069c0f03,0x7fa5358a4245,348
0x7fa5069c0f03,0x7fa53b14d6cc,342
0x7fa5069c0f03,0x7fa510037e1b,343
0x7fa5069c0f03,0x7fa50c8a6801,343
0x7fa5069c0f03,0x7fa524910a02,355
0x7fa5069c0f03,0x7fa5251dc360,549
0x7fa5069c0f03,0x7fa527d0c660,346
0x7fa5069c0f03,0x7fa5182732a0,349
0x7fa5069c0f03,0x7fa50d38cf5e,345
0x7fa5069c0f03,0x7fa50e7ac061,378
0x7fa5069c0f03,0x7fa5214d4000,370
0x7fa5069c0f03,0x7fa5324688a1,350
0x7fa5069c0f03,0x7fa50e28ae60,354
0x7fa5069c0f03,0x7fa511d497f2,345
0x7fa5069c0f03,0x7fa52ca74919,358
0x7fa5069c0f03,0x7fa527e91e38,342
0x7fa5069c0f03,0x7fa512627a14,355
0x7fa5069c0f03,0x7fa51985a2c0,514
0x7fa5069c0f03,0x7fa536cc7400,344
0x7fa5069c0f03,0x7fa517667b30,346
0x7fa5069c0f03,0x7fa51a83f93b,341
0x7fa5069c0f03,0x7fa50d107c0e,348
0x7fa5069c0f03,0x7fa52a1496ae,721
0x7fa5069c0f03,0x7fa50ad18342,344
0x7fa5069c0f03,0x7fa51642625a,352
0x7fa5069c0f03,0x7fa5211a3883,343
0x7fa5069c0f03,0x7fa53ccf6e9a,346
0x7fa5069c0f03,0x7fa537d8ae8c,342
0x7fa5069c0f03,0x7fa50eb38ec6,341
0x7fa5069c0f03,0x7fa52f4f1a3a,346
0x7fa5069c0f03,0x7fa5343c7a62,343
0x7fa5069c0f03,0x7fa5043dd10b,349
0x7fa5069c0f03,0x7fa52a63f106,347
0x7fa5069c0f03,0x7fa5043ff87e,351
0x7fa5069c0f03,0x7fa510c8390c,342
0x7fa5069c0f03,0x7fa50ef4fb09,346
0x7fa5069c0f03,0x7fa5295dbbde,554
0x7fa5069c0f03,0x7fa53898ff6d,348
0x7fa5069c0f03,0x7fa5271c2da9,350
0x7fa5069c0f03,0x7fa536968b3c,353
0x7fa5069c0f03,0x7fa50713bfce,570
0x7fa5069c0f03,0x7fa508696daa,341
0x7fa5069c0f03,0x7fa528dd13de,345
0x7fa5069c0f03,0x7fa5153c6e2e,342
0x7fa5069c0f03,0x7fa51a3e059c,516
0x7fa5069c0f03,0x7fa515845cf7,348
0x7fa5069c0f03,0x7fa53d258c66,349
0x7fa5069c0f03,0x7fa52ca07fb0,355
0x7fa5069c0f03,0x7fa52f09ffb7,372
0x7fa5069c0f03,0x7fa533f20066,365
0x7fa5069c0f03,0x7fa50406fae0,342
0x7fa5069c0f03,0x7fa5098df8f2,344
0x7fa5069c0f03,0x7fa501027c75,347
0x7fa5069c0f03,0x7fa52e1b918f,349
0x7fa5069c0f03,0x7fa5145f7c34,341
0x7fa5069c0f03,0x7fa51744decf,341
0x7fa5069c0f03,0x7fa50f35ca12,340
0x7fa5069c0f03,0x7fa5112eeacf,343
0x7fa5069c0f03,0x7fa50f1d8d5c,350
0x7fa5069c0f03,0x7fa51de958d8,550
0x7fa5069c0f03,0x7fa5007e0509,514
0x7fa5069c0f03,0x7fa5035a07be,348
0x7fa5069c0f03,0x7fa5222729e3,351
0x7fa5069c0f03,0x7fa52ae1f60f,345
0x7fa5069c0f03,0x7fa5079a003c,355
0x7fa5069c0f03,0x7fa532ef62ef,343
0x7fa5069c0f03,0x7fa539d6f118,342
0x7fa5069c0f03,0x7fa530f7bc1b,342
0x7fa5069c0f03,0x7fa52b88625c,350
0x7fa5069c0f03,0x7fa520f31ec2,344
0x7fa5069c0f03,0x7fa5278e4757,342
0x7fa5069c0f03,0x7fa5329c222a,351
0x7fa5069c0f03,0x7fa5295c8c6c,560
0x7fa5069c0f03,0x7fa5106b5b35,515
0x7fa5069c0f03,0x7fa507d89058,370
0x7fa5069c0f03,0x7fa5039a9208,351
0x7fa5069c0f03,0x7fa525efb82c,554
0x7fa5069c0f03,0x7fa504fe1cbf,515
0x7fa5069c0f03,0x7fa5303b11b9,343
0x7fa5069c0f03,0x7fa514f9b7e3,346
0x7fa5069c0f03,0x7fa538f01d25,348
0x7fa5069c0f03,0x7fa534420c99,347
0x7fa5069c0f03,0x7fa51e87b0d6,347
0x7fa5069c0f03,0x7fa539f2999a,341
0x7fa5069c0f03,0x7fa5225d9e28,346
0x7fa5069c0f03,0x7fa532e72d0a,347
0x7fa5069c0f03,0x7fa51137786a,348
0x7fa5069c0f03,0x7fa53193683a,354
0x7fa5069c0f03,0x7fa5041617d9,350
0x7fa5069c0f03,0x7fa5205505c6,355
0x7fa5069c0f03,0x7fa50f7cc112,551
0x7fa5069c0f03,0x7fa504941ce2,346
0x7fa5069c0f03,0x7fa523af0d84,516
0x7fa5069c0f03,0x7fa531a3eaf5,722
0x7fa5069c0f03,0x7fa52f7612f2,343
0x7fa5069c0f03,0x7fa52b490dc1,345
0x7fa5069c0f03,0x7fa524934de5,343
0x7fa5069c0f03,0x7fa5294d040a,516
0x7fa5069c0f03,0x7fa51c40c9dc,348
0x7fa5069c0f03,0x7fa5101bb041,362
0x7fa5069c0f03,0x7fa50a4022cc,346
0x7fa5069c0f03,0x7fa503cf1133,349
0x7fa5069c0f03,0x7fa502b7d26c,343
0x7fa5069c0f03,0x7fa5339caf38,355
0x7fa5069c0f03,0x7fa5143a6c69,515
0x7fa5069c0f03,0x7fa50a9062c4,349
0x7fa5069c0f03,0x7fa537374141,558
0x7fa5069c0f03,0x7fa53a2a2495,341
0x7fa5069c0f03,0x7fa50f8e7f83,355
0x7fa5069c0f03,0x7fa5277252fa,354
0x7fa5069c0f03,0x7fa50f23dc79,552
0x7fa5069c0f03,0x7fa5087e9ca9,352
0x7fa5069c0f03,0x7fa51bb45f93,374
0x7fa5069c0f03,0x7fa52dab8d4f,349
0x7fa5069c0f03,0x7fa502713643,349
0x7fa5069c0f03,0x7fa53e11fdbc,341
0x7fa5069c0f03,0x7fa52092ba59,340
0x7fa5069c0f03,0x7fa513a8aead,348
0x7fa5069c0f03,0x7fa52fa565f6,348
0x7fa5069c0f03,0x7fa524a8d233,347
0x7fa5069c0f03,0x7fa533fdb473,347
0x7fa5069c0f03,0x7fa53f222709,348
0x7fa5069c0f03,0x7fa5293cef15,348
0x7fa5069c0f03,0x7fa517acc1f8,347
0x7fa5069c0f03,0x7fa530c611fe,551
0x7fa5069c0f03,0x7fa518b30207,346
0x7fa5069c0f03,0x7fa502f5cfb9,361
0x7fa5069c0f03,0x7fa515595fe3,381
0x7fa5069c0f03,0x7fa502000612,349
0x7fa5069c0f03,0x7fa51f369995,724
0x7fa5069c0f03,0x7fa525751025,356
0x7fa5069c0f03,0x7fa50c4028de,352
0x7fa5069c0f03,0x7fa52305aac8,515
0x7fa5069c0f03,0x7fa5282ce291,355
0x7fa5069c0f03,0x7fa53fdcd817,350
0x7fa5069c0f03,0x7fa537401731,352
0x7fa5069c0f03,0x7fa532bd4555,342
0x7fa5069c0f03,0x7fa537141958,348
0x7fa5069c0f03,0x7fa5316a3bc7,342
0x7fa5069c0f03,0x7fa5024bc4d9,344
0x7fa5069c0f03,0x7fa51e866c52,346
0x7fa5069c0f03,0x7fa5008e1840,344
0x7fa5069c0f03,0x7fa50aca6182,346
0x7fa5069c0f03,0x7fa53a3acbe5,343
0x7fa5069c0f03,0x7fa52e39a58f,344
0x7fa5069c0f03,0x7fa50d3b97c5,350
0x7fa5069c0f03,0x7fa5384cc9a1,351
0x7fa5069c0f03,0x7fa50ecc5fe8,564
0x7fa5069c0f03,0x7fa520e44673,350
0x7fa5069c0f03,0x7fa527f22f98,358
0x7fa5069c0f03,0x7fa53375321b,346
0x7fa5069c0f03,0x7fa514e1fae6,356
0x7fa5069c0f03,0x7fa5271456a1,356
0x7fa5069c0f03,0x7fa51cb22131,349
0x7fa5069c0f03,0x7fa52c8ebcde,347
0x7fa5069c0f03,0x7fa517da689f,347
0x7fa5069c0f03,0x7fa535652338,344
0x7fa5069c0f03,0x7fa52f848c97,346
0x7fa5069c0f03,0x7fa52d33c883,350
0x7fa5069c0f03,0x7fa53765294a,351
0x7fa5069c0f03,0x7fa50ebb262c,343
0x7fa5069c0f03,0x7fa512a8d8a8,555
0x7fa5069c0f03,0x7fa503a55229,349
0x7fa5069c0f03,0x7fa531c0d0f5,342
0x7fa5069c0f03,0x7fa53ad5bb39,346
0x7fa5069c0f03,0x7fa503822a40,550
0x7fa5069c0f03,0x7fa52900e826,344
0x7fa5069c0f03,0x7fa52d93008e,354
0x7fa5069c0f03,0x7fa53a964398,347
0x7fa5069c0f03,0x7fa51a6b23ed,342
0x7fa5069c0f03,0x7fa52fdec567,342
0x7fa5069c0f03,0x7fa5191cafea,375
0x7fa5069c0f03,0x7fa51af93c2d,341
0x7fa5069c0f03,0x7fa53aa926e9,344
0x7fa5069c0f03,0x7fa513577bcf,343
0x7fa5069c0f03,0x7fa50932e1bc,350
0x7fa5069c0f03,0x7fa507e4beaf,344
0x7fa5069c0f03,0x7fa50ba44571,348
0x7fa5069c0f03,0x7fa517ff41a5,341
0x7fa5069c0f03,0x7fa528c90522,344
0x7fa5069c0f03,0x7fa533967509,359
0x7fa5069c0f03,0x7fa50b7473c0,351
0x7fa5069c0f03,0x7fa53dab0008,357
0x7fa5069c0f03,0x7fa51aaacbaa,347
0x7fa5069c0f03,0x7fa5282694f1,549
0x7fa5069c0f03,0x7fa52a39bce7,347
0x7fa5069c0f03,0x7fa532853449,350
0x7fa5069c0f03,0x7fa51d8bb82a,349
0x7fa5069c0f03,0x7fa519be497e,343
0x7fa5069c0f03,0x7fa51fb8fccc,352
0x7fa5069c0f03,0x7fa514f0e174,346
0x7fa5069c0f03,0x7fa528796fab,362
0x7fa5069c0f03,0x7fa53261d574,341
0x7fa5069c0f03,0x7fa51896339d,351
0x7fa5069c0f03,0x7fa51a3a40a0,515
0x7fa5069c0f03,0x7fa52d3790ad,356
0x7fa5069c0f03,0x7fa51c185ddd,349
0x7fa5069c0f03,0x7fa5033b28c6,343
0x7fa5069c0f03,0x7fa51aca913c,497
0x7fa5069c0f03,0x7fa516aea175,345
0x7fa5069c0f03,0x7fa51da64cb4,348
0x7fa5069c0f03,0x7fa50aa956a3,356
0x7fa5069c0f03,0x7fa52fcb515f,552
0x7fa5069c0f03,0x7fa5389f88e1,343
0x7fa5069c0f03,0x7fa505527d8d,354
0x7fa5069c0f03,0x7fa50322cd2f,344
0x7fa5069c0f03,0x7fa501d26a9e,354
0x7fa5069c0f03,0x7fa50d373c3c,345
0x7fa5069c0f03,0x7fa50ec712a0,346
0x7fa5069c0f03,0x7fa519d1ac43,342
0x7fa5069c0f03,0x7fa53600415e,350
0x7fa5069c0f03,0x7fa5025d87a9,354
0x7fa5069c0f03,0x7fa525462003,390
0x7fa5069c0f03,0x7fa533ab4166,345
0x7fa5069c0f03,0x7fa51d085353,345
0x7fa5069c0f03,0x7fa50d6cb4f5,347
0x7fa5069c0f03,0x7fa51de4fe4d,344
0x7fa5069c0f03,0x7fa50f8d879c,347
0x7fa5069c0f03,0x7fa52af86d1f,346
0x7fa5069c0f03,0x7fa537a347cc,352
0x7fa5069c0f03,0x7fa52f468469,346
0x7fa5069c0f03,0x7fa53fe94e93,562
0x7fa5069c0f03,0x7fa5201cb777,344
0x7fa5069c0f03,0x7fa521a859dd,342
0x7fa5069c0f03,0x7fa5187f8231,349
0x7fa5069c0f03,0x7fa53a56f817,346
0x7fa5069c0f03,0x7fa50edfea8b,349
0x7fa5069c0f03,0x7fa53497e00e,356
0x7fa5069c0f03,0x7fa53d9220dd,355
0x7fa5069c0f03,0x7fa529aa7bc7,354
0x7fa5069c0f03,0x7fa50b468184,350
0x7fa5069c0f03,0x7fa51b386d91,342
0x7fa5069c0f03,0x7fa53453d26a,341
0x7fa5069c0f03,0x7fa53b11d2e3,341
0x7fa5069c0f03,0x7fa513d7f673,341
0x7fa5069c0f03,0x7fa539a64ff7,572
0x7fa5069c0f03,0x7fa53e34a012,354
0x7fa5069c0f03,0x7fa515aa6111,341
0x7fa5069c0f03,0x7fa506dd8c33,360
0x7fa5069c0f03,0x7fa50cfbb2b2,552
0x7fa5069c0f03,0x7fa52f7c0d54,341
0x7fa5069c0f03,0x7fa53cddcd91,349
0x7fa5069c0f03,0x7fa50f593a5b,341
0x7fa5069c0f03,0x7fa514c22d57,347
0x7fa5069c0f03,0x7fa530890ef8,341
0x7fa5069c0f03,0x7fa52c618dae,341
0x7fa5069c0f03,0x7fa5222ee24c,351
0x7fa5069c0f03,0x7fa50e6e0d45,343
0x7fa5069c0f03,0x7fa53bef154b,351
0x7fa5069c0f03,0x7fa50d274f6b,350
0x7fa5069c0f03,0x7fa506115511,353
0x7fa5069c0f03,0x7fa52b3599b4,356
0x7fa5069c0f03,0x7fa50d109dff,345
0x7fa5069c0f03,0x7fa5262e0c88,353
0x7fa5069c0f03,0x7fa50cddf391,399
0x7fa5069c0f03,0x7fa525902030,370
0x7fa5069c0f03,0x7fa52085049f,351
0x7fa5069c0f03,0x7fa51bbdde1c,354
0x7fa5069c0f03,0x7fa51a28003e,566
0x7fa5069c0f03,0x7fa51e17257d,354
0x7fa5069c0f03,0x7fa5056859e3,341
0x7fa5069c0f03,0x7fa5256e81c2,354
0x7fa5069c0f03,0x7fa5394f930e,353
0x7fa5069c0f03,0x7fa539bc2c4e,345
0x7fa5069c0f03,0x7fa5208054a6,352
0x7fa5069c0f03,0x7fa50d278981,515
0x7fa5069c0f03,0x7fa533627c45,348
0x7fa5069c0f03,0x7fa51eb4f4b8,341
0x7fa5069c0f03,0x7fa522d1ea92,345
0x7fa5069c0f03,0x7fa53a400879,343
0x7fa5069c0f03,0x7fa52bb0a76b,341
0x7fa5069c0f03,0x7fa5124df7e6,553
0x7fa5069c0f03,0x7fa5371dd60a,354
0x7fa5069c0f03,0x7fa53b09e1c6,347
0x7fa5069c0f03,0x7fa52710253e,349
0x7fa5069c0f03,0x7fa527a6e502,550
0x7fa5069c0f03,0x7fa5276b6f75,516
0x7fa5069c0f03,0x7fa5093f078a,345
0x7fa5069c0f03,0x7fa53614f248,342
0x7fa5069c0f03,0x7fa5235a84c0,349
0x7fa5069c0f03,0x7fa5166656f6,350
0x7fa5069c0f03,0x7fa53c264759,350
0x7fa5069c0f03,0x7fa50e901e74,352
0x7fa5069c0f03,0x7fa52376f4f5,341
0x7fa5069c0f03,0x7fa5225453e2,348
0x7fa5069c0f03,0x7fa51b6e1205,346
0x7fa5069c0f03,0x7fa509071525,352
0x7fa5069c0f03,0x7fa502d95881,350
0x7fa5069c0f03,0x7fa5372bf022,366
0x7fa5069c0f03,0x7fa5232f1563,346
0x7fa5069c0f03,0x7fa520f07dfe,349
0x7fa5069c0f03,0x7fa53c944a05,353
0x7fa5069c0f03,0x7fa5089d9726,354
0x7fa5069c0f03,0x7fa51a40110d,552
0x7fa5069c0f03,0x7fa536507653,352
0x7fa5069c0f03,0x7fa5291debcc,347
0x7fa5069c0f03,0x7fa527679a8e,514
0x7fa5069c0f03,0x7fa529b2f299,351
0x7fa5069c0f03,0x7fa507d2e084,348
0x7fa5069c0f03,0x7fa50a398521,352
0x7fa5069c0f03,0x7fa523f2fb12,350
0x7fa5069c0f03,0x7fa5338387ef,342
0x7fa5069c0f03,0x7fa51c877d07,351
0x7fa5069c0f03,0x7fa51b10d11c,514
0x7fa5069c0f03,0x7fa52e8d69b6,342
0x7fa5069c0f03,0x7fa50397a245,351
0x7fa5069c0f03,0x7fa502b7b61f,342
0x7fa5069c0f03,0x7fa515f8d92b,524
0x7fa5069c0f03,0x7fa50cd6a9d0,350
0x7fa5069c0f03,0x7fa538cca867,344
0x7fa5069c0f03,0x7fa539535deb,354
0x7fa5069c0f03,0x7fa5233d00c6,549
0x7fa5069c0f03,0x7fa534f2efc0,522
0x7fa5069c0f03,0x7fa507e37c5f,346
0x7fa5069c0f03,0x7fa506b3f5bb,343
0x7fa5069c0f03,0x7fa5174743a2,344
0x7fa5069c0f03,0x7fa523518e64,343
0x7fa5069c0f03,0x7fa50fbb0ae0,342
0x7fa5069c0f03,0x7fa51a209c24,342
0x7fa5069c0f03,0x7fa51a7d7e86,342
0x7fa5069c0f03,0x7fa532ea2043,362
0x7fa5069c0f03,0x7fa53b111a22,350
0x7fa5069c0f03,0x7fa51711c88c,346
0x7fa5069c0f03,0x7fa53b87b769,352
0x7fa5069c0f03,0x7fa515512b2f,344
0x7fa5069c0f03,0x7fa50d623edf,546
0x7fa5069c0f03,0x7fa524a5a335,341
0x7fa5069c0f03,0x7fa53cb8c5be,347
0x7fa5069c0f03,0x7fa537153178,348
0x7fa5069c0f03,0x7fa52c7883ba,558
0x7fa5069c0f03,0x7fa506f24adf,346
0x7fa5069c0f03,0x7fa51b082c8a,341
0x7fa5069c0f03,0x7fa51ffc0ba9,346
0x7fa5069c0f03,0x7fa52379c7e6,343
0x7fa5069c0f03,0x7fa53618fda7,344
0x7fa5069c0f03,0x7fa50e89755f,514
0x7fa5069c0f03,0x7fa527116a2c,353
0x7fa5069c0f03,0x7fa538d0b3c6,345
0x7fa5069c0f03,0x7fa524824e8a,343
0x7fa5069c0f03,0x7fa533e813fc,341
0x7fa5069c0f03,0x7fa5319d5c2d,346
0x7fa5069c0f03,0x7fa51dd5ac75,355
0x7fa5069c0f03,0x7fa5172514c2,346
0x7fa5069c0f03,0x7fa526904bed,547
0x7fa5069c0f03,0x7fa525b928d4,342
0x7fa5069c0f03,0x7fa51dd90a7d,342
0x7fa5069c0f03,0x7fa53dd78f90,366
0x7fa5069c0f03,0x7fa5090ab739,555
0x7fa5069c0f03,0x7fa52d94155d,351
0x7fa5069c0f03,0x7fa517f82bb4,343
0x7fa5069c0f03,0x7fa5238835bf,341
0x7fa5069c0f03,0x7fa5207e35a0,347
0x7fa5069c0f03,0x7fa5130945d6,350
0x7fa5069c0f03,0x7fa53a99fe4b,351
0x7fa5069c0f03,0x7fa51c05ed0a,341
0x7fa5069c0f03,0x7fa5285a7106,341
0x7fa5069c0f03,0x7fa507fc3d2b,342
0x7fa5069c0f03,0x7fa500ab903f,364
0x7fa5069c0f03,0x7fa5251336c4,344
0x7fa5069c0f03,0x7fa53f116ea3,357
0x7fa5069c0f03,0x7fa52d2413f9,351
0x7fa5069c0f03,0x7fa52c0581a3,514
0x7fa5069c0f03,0x7fa51a199b2e,349
0x7fa5069c0f03,0x7fa50d201fa3,372
0x7fa5069c0f03,0x7fa50f7f4989,341
0x7fa5069c0f03,0x7fa5103298d5,548
0x7fa5069c0f03,0x7fa51ba99502,353
0x7fa5069c0f03,0x7fa53690b3b5,341
0x7fa5069c0f03,0x7fa509034c9b,357
0x7fa5069c0f03,0x7fa5002be38d,351
0x7fa5069c0f03,0x7fa52a78c7b1,353
0x7fa5069c0f03,0x7fa53aa0a8c8,341
0x7fa5069c0f03,0x7fa51e019002,365
0x7fa5069c0f03,0x7fa5019ddc73,351
0x7fa5069c0f03,0x7fa52130f4b5,346
0x7fa5069c0f03,0x7fa503bab8d7,353
0x7fa5069c0f03,0x7fa51f76e6f0,345
0x7fa5069c0f03,0x7fa51f088445,352
0x7fa5069c0f03,0x7fa50cc57010,374
0x7fa5069c0f03,0x7fa50d0afc4d,558
0x7fa5069c0f03,0x7fa53700aff9,357
0x7fa5069c0f03,0x7fa5304da5cf,351
0x7fa5069c0f03,0x7fa52d8931ee,343
0x7fa5069c0f03,0x7fa50a09f5d0,559
0x7fa5069c0f03,0x7fa52ae7a41b,350
0x7fa5069c0f03,0x7fa5098f1ef8,342
0x7fa5069c0f03,0x7fa5326466d6,354
